Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month,Day
29.653846153846153,8.361538461538462,243.23076923076923,242.46153846153845,409.3076923076923,39.169230769230765,68.23076923076923,992.5307692307692,223.53846153846155,1.7846153846153845,12,18
28.923076923076923,15.784615384615385,254.15384615384616,186.92307692307693,384.84615384615387,39.599999999999994,73.0,992.5,256.9230769230769,1.5538461538461539,12,19
29.661538461538463,16.346153846153847,272.38461538461536,169.6153846153846,384.46153846153845,39.61538461538461,68.15384615384616,993.123076923077,206.69230769230768,1.2615384615384615,12,20
29.576923076923077,12.223076923076924,250.07692307692307,219.23076923076923,404.0,38.723076923076924,69.46153846153847,994.2230769230769,213.6153846153846,1.5538461538461539,12,21
29.069230769230767,11.784615384615384,251.3846153846154,230.84615384615384,404.9230769230769,36.52307692307692,72.3076923076923,995.1615384615385,249.6153846153846,1.8153846153846156,12,22
29.884615384615383,10.53076923076923,236.07692307692307,269.84615384615387,414.7692307692308,34.02307692307692,66.92307692307692,994.4076923076923,245.84615384615384,1.4461538461538461,12,23
28.56153846153846,5.323076923076924,224.92307692307693,286.0769230769231,418.7692307692308,32.86153846153846,71.76923076923077,993.8307692307692,266.61538461538464,1.2076923076923076,12,24
28.853846153846156,5.630769230769231,222.3846153846154,279.38461538461536,422.0769230769231,30.26153846153846,65.61538461538461,994.623076923077,207.46153846153845,1.2076923076923076,12,25
28.54615384615385,7.023076923076923,144.15384615384616,447.2307692307692,462.9230769230769,25.22307692307692,62.30769230769231,994.4000000000001,150.53846153846155,0.9461538461538462,12,26
28.815384615384616,6.984615384615386,192.30769230769232,366.38461538461536,450.53846153846155,27.284615384615385,63.0,993.8076923076923,255.07692307692307,0.7615384615384616,12,27
28.607692307692307,1.5692307692307694,158.46153846153845,459.0,467.2307692307692,30.46153846153846,63.15384615384615,993.2615384615384,173.07692307692307,0.7307692307692307,12,28
29.361538461538462,2.423076923076923,182.76923076923077,409.15384615384613,455.0769230769231,31.376923076923074,61.53846153846154,992.7461538461539,240.76923076923077,1.353846153846154,12,29
29.138461538461538,5.115384615384615,172.30769230769232,394.2307692307692,457.7692307692308,27.176923076923078,54.38461538461539,992.1692307692308,88.61538461538461,1.0846153846153845,12,30
28.700000000000003,4.684615384615385,202.46153846153845,354.46153846153845,442.7692307692308,32.43076923076923,61.38461538461539,993.7153846153846,288.6923076923077,1.2,12,31
28.792307692307695,3.076923076923077,174.6153846153846,407.0,457.6923076923077,33.13846153846154,62.15384615384615,993.5384615384615,201.6153846153846,0.8384615384615385,1,1
29.076923076923077,0.23076923076923078,148.92307692307693,471.6923076923077,468.38461538461536,34.50769230769231,62.92307692307692,993.9538461538461,278.61538461538464,1.123076923076923,1,2
29.653846153846153,3.4538461538461536,173.07692307692307,412.0769230769231,461.2307692307692,30.353846153846156,57.46153846153846,993.3615384615385,136.30769230769232,0.9692307692307692,1,3
29.0,5.8538461538461535,205.3846153846154,337.46153846153845,441.7692307692308,30.54615384615385,58.61538461538461,993.0769230769231,215.76923076923077,0.9153846153846155,1,4
28.946153846153848,7.176923076923076,252.76923076923077,234.69230769230768,409.2307692307692,35.792307692307695,66.0,993.1615384615385,207.92307692307693,0.9615384615384616,1,5
29.03076923076923,1.9538461538461538,206.92307692307693,331.6923076923077,438.3076923076923,35.5,66.23076923076923,993.4076923076923,223.92307692307693,1.146153846153846,1,6
29.184615384615384,18.661538461538463,202.23076923076923,289.38461538461536,405.15384615384613,36.44615384615385,67.23076923076923,993.123076923077,243.15384615384616,1.1153846153846154,1,7
28.49230769230769,8.353846153846153,244.69230769230768,226.76923076923077,410.61538461538464,37.37692307692308,72.46153846153847,993.3153846153847,245.15384615384616,1.353846153846154,1,8
29.484615384615385,6.538461538461538,239.76923076923077,257.53846153846155,423.6923076923077,36.4076923076923,65.0,992.5307692307692,203.3846153846154,1.4461538461538461,1,9
29.807692307692307,10.484615384615385,288.61538461538464,149.15384615384616,391.38461538461536,34.46923076923077,64.23076923076923,992.2076923076924,209.76923076923077,1.2307692307692308,1,10
